"Sample Set Name"	"Sample Set Method"	"Vial"	"SampleName"	"Sample Type"	"Dilution"
"20210629_KP_IgG_SEC"	"20210629_KP_IgG_SEC"	"43"	"Pharma std"	"Unknown"	1.0000
0	0
0.0008333333	0
0.001666667	0
0.0025	0
0.003333333	0
0.004166667	0
0.005	-4.172325e-07
0.005833333	-6.556511e-07
0.006666667	-1.609325e-06
0.0075	-2.563e-06
0.008333333	-3.278255e-06
0.009166667	-3.278255e-06
0.01	-2.563e-06
0.01083333	-1.370907e-06
0.01166667	7.748604e-07
0.0125	4.11272e-06
0.01333333	6.735325e-06
0.01416667	8.165836e-06
0.015	8.404255e-06
0.01583333	7.927418e-06
0.01666667	7.688999e-06
0.0175	6.973743e-06
0.01833333	5.543232e-06
0.01916667	3.874302e-06
0.02	2.44379e-06
0.02083333	2.205372e-06
0.02166667	2.920628e-06
0.0225	4.11272e-06
0.02333333	5.543232e-06
0.02416667	6.973743e-06
0.025	7.688999e-06
0.02583333	7.212162e-06
0.02666667	6.258488e-06
0.0275	4.827976e-06
0.02833333	3.874302e-06
0.02916667	3.635883e-06
0.03	4.11272e-06
0.03083333	4.827976e-06
0.03166667	5.781651e-06
0.0325	7.212162e-06
0.03333333	9.119511e-06
0.03416667	1.102686e-05
0.035	1.221895e-05
0.03583333	1.221895e-05
0.03666667	1.15037e-05
0.0375	1.055002e-05
0.03833333	9.834766e-06
0.03916667	9.596348e-06
0.04	1.007318e-05
0.04083333	1.03116e-05
0.04166667	9.834766e-06
0.0425	8.642673e-06
0.04333333	7.927418e-06
0.04416667	8.642673e-06
0.045	1.03116e-05
0.04583333	1.174212e-05
0.04666667	1.317263e-05
0.0475	1.41263e-05
0.04833333	1.41263e-05
0.04916667	1.364946e-05
0.05	1.293421e-05
0.05083333	1.198053e-05
0.05166667	1.078844e-05
0.0525	9.357929e-06
0.05333333	8.642673e-06
0.05416667	8.165836e-06
0.055	8.404255e-06
0.05583333	8.642673e-06
0.05666667	8.642673e-06
0.0575	9.119511e-06
0.05833333	1.03116e-05
0.05916667	1.174212e-05
0.06	1.221895e-05
0.06083333	1.102686e-05
0.06166667	8.404255e-06
0.0625	6.020069e-06
0.06333333	5.066395e-06
0.06416667	4.589558e-06
0.065	4.589558e-06
0.06583333	3.874302e-06
0.06666667	2.920628e-06
0.0675	2.44379e-06
0.06833333	1.728535e-06
0.06916667	1.490116e-06
0.07	1.966953e-06
0.07083333	2.920628e-06
0.07166667	2.920628e-06
0.0725	2.682209e-06
0.07333333	1.490116e-06
0.07416667	5.364418e-07
0.075	2.980232e-07
0.07583333	7.748604e-07
0.07666667	2.205372e-06
0.0775	3.635883e-06
0.07833333	4.351139e-06
0.07916667	4.351139e-06
0.08	3.635883e-06
0.08083333	2.682209e-06
0.08166667	1.966953e-06
0.0825	1.490116e-06
0.08333333	1.013279e-06
0.08416667	5.364418e-07
0.085	-1.788139e-07
0.08583333	-1.788139e-07
0.08666667	5.364418e-07
0.0875	1.728535e-06
0.08833333	2.920628e-06
0.08916667	4.351139e-06
0.09	5.066395e-06
0.09083333	4.589558e-06
0.09166667	3.635883e-06
0.0925	2.682209e-06
0.09333333	2.205372e-06
0.09416667	1.966953e-06
0.095	2.205372e-06
0.09583333	2.682209e-06
0.09666667	2.682209e-06
0.0975	2.44379e-06
0.09833333	1.966953e-06
0.09916667	1.728535e-06
0.1	2.205372e-06
0.1008333	2.920628e-06
0.1016667	4.11272e-06
0.1025	4.827976e-06
0.1033333	4.351139e-06
0.1041667	2.682209e-06
0.105	2.980232e-07
0.1058333	-6.556511e-07
0.1066667	5.364418e-07
0.1075	2.682209e-06
0.1083333	4.589558e-06
0.1091667	6.020069e-06
0.11	6.735325e-06
0.1108333	7.450581e-06
0.1116667	6.735325e-06
0.1125	5.304813e-06
0.1133333	2.920628e-06
0.1141667	1.251698e-06
0.115	7.748604e-07
0.1158333	1.728535e-06
0.1166667	3.874302e-06
0.1175	5.304813e-06
0.1183333	5.543232e-06
0.1191667	4.351139e-06
0.12	2.920628e-06
0.1208333	1.728535e-06
0.1216667	5.364418e-07
0.1225	5.364418e-07
0.1233333	1.490116e-06
0.1241667	2.920628e-06
0.125	3.874302e-06
0.1258333	4.589558e-06
0.1266667	5.304813e-06
0.1275	5.304813e-06
0.1283333	4.351139e-06
0.1291667	3.397465e-06
0.13	3.397465e-06
0.1308333	4.351139e-06
0.1316667	4.589558e-06
0.1325	4.351139e-06
0.1333333	2.920628e-06
0.1341667	1.728535e-06
0.135	1.490116e-06
0.1358333	1.490116e-06
0.1366667	1.728535e-06
0.1375	2.682209e-06
0.1383333	3.159046e-06
0.1391667	3.159046e-06
0.14	2.205372e-06
0.1408333	7.748604e-07
0.1416667	5.960464e-08
0.1425	5.364418e-07
0.1433333	1.013279e-06
0.1441667	1.728535e-06
0.145	1.966953e-06
0.1458333	2.682209e-06
0.1466667	2.920628e-06
0.1475	2.920628e-06
0.1483333	3.159046e-06
0.1491667	3.159046e-06
0.15	3.159046e-06
0.1508333	3.397465e-06
0.1516667	4.11272e-06
0.1525	5.543232e-06
0.1533333	6.735325e-06
0.1541667	7.212162e-06
0.155	5.781651e-06
0.1558333	3.397465e-06
0.1566667	1.013279e-06
0.1575	2.980232e-07
0.1583333	1.013279e-06
0.1591667	2.44379e-06
0.16	3.635883e-06
